내용링크,제목,문제,level,분류,유사도
/problem/9057,ACM-UCPC,"2020 년 우주 IT 인재들을 발굴, 육성하고 IT 인재들의 중요성을 인식하는 분위기 조성을 위하여 태양계의 지구 전산학 학회인 ACM(Association for Computing Machinery)에서는 대학생들을 대상으로 프로그래밍 경시대회 ACM-UCPC(Universal Collegiate Programming Contest)를 개최한다. 시간과 장소의 제약으로 인터넷 예선을 치르게 되었다.예선을 치른 후 각 팀의 성적이 푼 문제 수와 페널티로 주어지는데, 더 많은 문제를 푼 팀이 성적 순위에서 앞서고 같은 수의 문제를 풀었을 때에는 페널티가 적은 팀이 순위에서 앞선다. 순위대로 정렬된 대회 결과가 주어졌을 때 총 60 팀을 선발하는 프로그램을 작성하시오. 단, 어떤 두 팀도 같은 순위가 없다.성적이 우수한 팀을 뽑되 각 학교의 참여도를 높이고, 한 학교에서 너무 많은 수의 팀이 선발되는 것을 피하기 위해서 성적이 우수한 순서대로 아래 1~5 의 규칙을 적용하여 선발 혹은 탈락을 결정한다.현재 고려하는 팀이 속한 학교에서 M 개의 팀이 참여했다면 최대 ⌈M/2⌉ (올림)개 팀이 선발된다. 예를 들어 2 개 팀이 참여했다면 최대 1 팀이, 3 개 팀이 참여했다면 최대 2 팀이 선발된다.현재 고려하는 팀이 전체 성적이 1 위 ~ 10 위이면, 같은 학교에서 지금까지 3 개 이하의 팀이 선발되었을 경우에만 선발된다.현재 고려하는 팀이 전체 성적이 11 위 ~ 20 위이면, 같은 학교에서 지금까지 2 개 이하의 팀이 선발되었을 경우에만 선발된다.현재 고려하는 팀이 전체 성적이 21 위 ~ 30 위이면, 같은 학교에서 지금까지 1 개 이하의 팀이 선발되었을 경우에만 선발된다.현재 고려하는 팀이 전체 성적 31 위 이하이면, 같은 학교에서 지금까지 한 팀도 선발되지 않았을 경우에만 선발된다.단, 위의 규칙대로 선발해서 60 팀을 채우지 못할 경우에는 선발되지 못한 팀들 중 성적 순위가 앞선 팀을 차례대로 선발해서 60 팀을 채운다. 참가 팀의 수가 60 팀이 안 될 때에는 모든 팀을 선발한다.출력은 표준출력(standard output)을 통하여 출력한다. 각 테스트 케이스에 대해서 선발된 팀 중 전체 성적이 최하위인 팀의 이름을 한 줄에 하나씩 출력하시오. ",10.0,"구현,정렬,",1.574341952800751
/problem/24509,상품의 주인은?,"혜민이네 반은 총 $N$명의 학생으로 이루어져 있으며 학생마다 번호가 다르게 배정되어 있다. 이번 시험은 국어, 영어, 수학, 과학 총 4과목으로 진행되며, 학생들이 공부를 열심히 할 수 있게 과목별 1등에게 상품을 주기로 했다. 수상은 국어, 영어, 수학, 과학 순서로 하며 최대한 많은 학생에게 상품을 주고 싶기 때문에 학생마다 상품은 한 번만 받을 수 있다. 예를 들어 국어 과목에서 1등 한 사람이 수학 과목에서 또 1등을 한다면 국어 과목에서 상품을 받았기 때문에 이 학생은 다른 과목에서 상품을 더 받을 수 없다. 따라서 수학 과목은 상품을 받지 않은 학생 중에 점수가 가장 높은 학생이 상품을 받는다. 단, 동점이 있으면 번호가 빠른 사람이 상품을 받는다. 과목별 상 받을 사람의 번호를 출력하시오.국어, 영어, 수학, 과학 순서대로 상품을 받는 학생의 번호를 공백으로 구분하여 출력한다.",6.0,"구현,정렬,",1.5153342485427859
/problem/17488,수강 바구니,"건국대학교 학생들은 수강신청 전에 수강바구니를 통해 미리 수강신청을 할 수 있다. 수강바구니는 수강신청과 마찬가지로 각 과목마다 수강제한인원이 정해져 있다.수강바구니는 1차와 2차로 나누어 진행한다. 수강바구니 기간동안 학생들은 원하는 과목들을 자신의 수강바구니에 담을 수 있다.1차 수강바구니 기간이 종료되면, 과목별로 수강제한인원을 초과하지 않는 한 수강등록이 완료된다. 2차 수강바구니의 수강제한인원은 1차 수강바구니의 수강등록이 완료된 후 남는 자리가 된다. 수강바구니가 종료된 시점에서 각 학생들의 수강바구니는 초기화되지 않는다.학생 N명이 M개 과목의 수강바구니에 참여하고 1차, 2차 수강바구니에 담은 과목들이 각각 주어질 때, 학생별로 수강바구니를 통해 수강신청에 성공한 과목을 출력하자.첫째 줄부터 N개의 줄에 걸쳐 1번 학생이 수강등록에 성공한 과목, 2번 학생이 수강등록에 성공한 과목, …, N번 학생이 수강등록에 성공한 과목을 공백으로 구분해 오름차순으로 출력한다. 수강등록에 성공한 과목이 없는 경우 “망했어요” (따옴표 제외)를 대신 출력한다.",6.0,"구현,정렬,",1.5084465742111208
/problem/11292,키 큰 사람,"민우는 학창시절 승부욕이 강해서 달리기를 할 때에도 누가 가장 빠른지를 중요하게 생각하고, 시험을 볼 때에도 누가 가장 성적이 높은지를 중요하게 생각한다. 이번에 반에서 키를 측정하였는데, 민우는 마찬가지로 누구의 키가 가장 큰지 궁금해한다. 민우를 도와 가장 키가 큰 사람을 찾아보자.각 테스트케이스에 대해, 가장 키가 큰 학생의 이름을 한 줄에 출력한다. 같은 키의 사람이 여러명 일 경우 모두 출력해야 하며, 순서는 입력으로 들어온 순서를 유지해야 한다.",6.0,"구현,정렬,",1.5071240663528445
/problem/27077,16강과 쿼리,"???: 16강 가면 문제를 하나 출제하겠습니다.???: 16강 가면 루비를 16문제 풀겠습니다.???: 16강 가면 치킨을 쏘겠습니다.???: 16강 가면 한별이 코스프레를 하겠습니다.다른 경기들이 모두 끝나고, 마지막으로 동시에 한국-포르투갈전과 가나-우루과이전이 열리게 되었다. 이에, 운이 없는 동호는 자신의 불운을 이용하여 몇몇 무리한 공약을 거는 것으로 대한민국의 월드컵 16강 진출 확률을 높이고자 한다.각 팀이 치른 경기들의 결과를 바탕으로 아래 기준에 따라 결정된 상위 2팀이 16강에 진출한다. 이는 실제 월드컵 조별예선 방식과 차이가 있음에 유의하라. 경기에서 한 팀이 골을 넣었을 때, 그 팀은 득점하고, 상대 팀은 실점하게 된다. 이와는 별개로, 경기 내에서의 그 팀의 점수가 $1$ 증가한다.경기가 끝난 후, 각 경기에서 경기 내에서의 점수(그 팀의 득점 수치와는 별도임에 유의)가 더 높은 팀이 이기고, 더 낮은 팀이 지게 된다. 두 팀의 점수가 같을 경우에는 두 팀은 비긴다.경기에서 이긴 팀은 $3$점, 비긴 팀은 $1$점, 진 팀은 $0$점의 승점을 획득한다.모든 경기가 끝난 후, 승점이 더 높은 팀이 더 높은 순위를 차지한다.승점이 같은 팀이 존재할 경우에는 득실차가 더 높은 팀이 더 높은 순위를 차지한다. 득실차란 팀의 득점에서 실점을 뺀 값을 말한다.승점과 득실차가 같은 팀이 존재할 경우에는 득점이 더 높은 팀이 더 높은 순위를 차지한다.위의 조건으로 순위를 정할 수 없는 팀이 존재하면, 재경기의 결과에 따라 순위를 정하게 된다. 재경기는 득점, 실점, 승점에 영향을 주지 않으며, 문제에서 서술한 월드컵 16강 진출은 이러한 재경기의 결과와 관계없이 16강에 진출할 수 있는 상황을 말한다.마지막 두 경기가 시작되기 직전 각 팀의 득점, 실점, 승점이 주어진다.동호는 경기가 시작되기 직전의 상황에 마지막 두 경기가 모두 0:0으로 끝났을 경우에 한국의 16강 진출 여부를 계산하고, 경기가 진행되며 각 팀의 득점으로 인하여 경기 상황이 변화할 때마다 동호는 그 시점에서 그대로 경기가 종료되었을 때 한국이 16강에 진출하는지 아닌지 계산한다. 계산 결과 한국이 16강에 진출한다면 동호는 기쁨과 동시에 공약을 모두 지켜야 한다는 두려움을 느껴 눈물을 흘린다. 아니라면 동호는 불행해진다.각 나라의 현재 점수 상황과 두 경기에서 골을 넣은 팀이 시간 순서대로 주어졌을 때, 동호가 계산한 각각의 상황마다 동호가 눈물을 흘리고 있는지, 아니면 불행한 상태로 있는지 출력하시오.첫 번째 줄에 최초 상황에서 동호의 상태를 출력한다. 동호가 눈물을 흘리면 cry, 불행하면 unhappy를 출력한다. $N \ge 1$인 경우 둘째 줄부터 $N+1$번째 줄까지 각 줄마다 골이 발생한 이후 동호의 상태를 순서대로 출력한다.",9.0,"구현,정렬,",1.49933996796608
/problem/6986,절사평균,"체조나 다이빙 등의 경기에서 일부 심판이 자기가 좋아하는 선수에게 높은 점수를, 싫어하는 선수에게 낮은 점수를 주는 경우가 종종 있었다. 따라서 심판들이 주는 점수의 평균점수를 선수에게 주게 되면 공정하지 않은 경우가 생길 수 있다. 이를 방지하기 위하여 절사평균이나 보정평균을 사용한다. 예를 들어 심사위원 일곱 명이 다음과 같이 점수를 주었다고 하자.9.3, 9.5, 9.6, 9.8, 9.1, 5.0, 9.3전체의 합이 61.6이 되므로 평균은 8.8이 된다. 이 평균점수는 한 심판이 다른 심판에 비하여 아주 낮은 점수인 5.0을 주어서 나온 결과로, 선수는 매우 불공정하다고 느낄 것이다.위의 점수를 작은데서 큰 순서로 정렬하면 5.0, 9.1, 9.3, 9.3, 9.5, 9.6, 9.8 이 된다.이때 절사평균(7, 2)는 정렬된 전체 점수 일곱 개 중 양쪽 끝에서 두 개씩을 제외하고 난 9.3, 9.3, 9.5의 평균인 9.37이 된다(소수점이하 셋째 자리에서 반올림). 또 보정평균(7, 2)는 정렬된 전체 점수 일곱 개 중 양쪽 끝에서 각각 두 개를, 남은 점수 중 가장 가까운 것으로 교체한 9.3, 9.3, 9.3, 9.3, 9.5, 9.5, 9.5의 평균으로 9.39가 된다(소수점이하 셋째 자리에서 반올림).N개의 점수와 양쪽에서 제외하는 개수 K 값이 주어졌을 때 절사평균(N, K)와 보정평균(N, K)를 계산하는 프로그램을 작성하시오.첫째 줄에 절사평균(N, K)를, 둘째 줄에 보정평균(N, K)를 각각 소수점이하 셋째 자리에서 반올림하여 둘째 자리까지 출력한다. 예를 들어 결과값이 9.667인 경우 9.67로, 5인 경우 5.00으로, 5.5인 경우에는 5.50으로 출력한다.",8.0,"구현,정렬,",1.4980579614639284
/problem/2751,수 정렬하기 2,"N개의 수가 주어졌을 때, 이를 오름차순으로 정렬하는 프로그램을 작성하시오.첫째 줄부터 N개의 줄에 오름차순으로 정렬한 결과를 한 줄에 하나씩 출력한다.",6.0,"정렬,",기준
/problem/10989,수 정렬하기 3,"N개의 수가 주어졌을 때, 이를 오름차순으로 정렬하는 프로그램을 작성하시오.첫째 줄부터 N개의 줄에 오름차순으로 정렬한 결과를 한 줄에 하나씩 출력한다.",5.0,"정렬,",1.9975507259368896
/problem/11931,수 정렬하기 4,"N개의 수가 주어졌을 때, 이를 내림차순으로 정렬하는 프로그램을 작성하시오.첫째 줄부터 N개의 줄에 내림차순으로 정렬한 결과를 한 줄에 하나씩 출력한다.",6.0,"정렬,",1.988662600517273
/problem/10867,중복 빼고 정렬하기,"N개의 정수가 주어진다. 이때, N개의 정수를 오름차순으로 정렬하는 프로그램을 작성하시오. 같은 정수는 한 번만 출력한다.첫째 줄에 수를 오름차순으로 정렬한 결과를 출력한다. 이때, 같은 수는 한 번만 출력한다.",6.0,"정렬,",1.9196436405181885
/problem/9061,두 직사각형,"평면에 N 개의 점이 주어져 있을 때, 이 N 개의 점을 모두 포함하는 가능한 작은 “ 두 개의 직사각형” 을 찾으려 한다. 두 직사각형은 축에 평행하며, 여러분은 두 사각형 중 넓이가 큰 사각형의 넓이를 최소화해야 한다. 단, 위 그림에서 보는 바와 같이 두 직사각형은 위와 같이 서로 겹치지 않아야 하며 (변 혹은 꼭짓점이 서로 접하는 것은 가능하다.) 두 사각형이 같은 모양이거나 같은 넓이를 가질 필요는 없다. 문제는 두 직사각형 중 큰 것의 넓이를 최소화하여 그 넓이를 출력하는 것이다. (참고로 위 그림은 큰 사각형의 넓이를 더 줄일 수 있으므로 정답은 아니다. 아래의 Sample Input/Output 의 두 번째 테스트 케이스를 참조하시오.) 또한, 직사각형은 그 너비 혹은 높이가 0 인 경우도 가능하며, 그런 경우 직사각형의 넓이는 0 이다.출력은 표준출력(standard output)을 통하여 출력한다. 각 테스트 케이스에 대해, 문제에서 요구하는 두 개의 직사각형 중 넓이가 큰 것의 넓이를 출력한다. ",13.0,"정렬,",1.9065709114074707
/problem/23279,서열 사회,"N명의 사람이 살고 있는 마을이 있고, 서열에 따라 1번부터 N번까지 번호가 배정되어 있다.어느 날 내분이 일어나 K개의 그룹으로 나누어졌고, 이제 각 K개의 그룹 내에서 서열을 다시 매기려고 한다. 각 그룹마다 새로운 서열은 나누어지기 전 자신보다 서열이 낮았던 사람 중 현재 다른 그룹에 있는 사람의 수이다.예를 들어, 10명이 3개의 그룹으로 나누어진 상태가 있고, 기존 서열이 [2, 5, 9], [1, 7, 8], [3, 4, 6, 10]과 같은 경우일 때, 새로 매긴 서열은 [1, 3, 6], [0, 5, 5], [2, 2, 3, 6]이 된다. 나누어 지기 전 5번인 사람은 5보다 작으면서 다른 그룹에 속한 사람이 1, 3, 4번이므로 서열은 3이 된다.K개의 그룹으로 나누어진 후 새로 매긴 서열의 정보가 주어진다. 나누어지기 전 각 사람의 서열을 구해보자.첫째 줄부터 K번째 줄까지 각 줄에 사람들의 원래 서열을 오름차순으로 공백으로 구분해 출력한다.",9.0,"정렬,",1.8272631764411926
/problem/10814,나이순 정렬,"온라인 저지에 가입한 사람들의 나이와 이름이 가입한 순서대로 주어진다. 이때, 회원들을 나이가 증가하는 순으로, 나이가 같으면 먼저 가입한 사람이 앞에 오는 순서로 정렬하는 프로그램을 작성하시오.첫째 줄부터 총 N개의 줄에 걸쳐 온라인 저지 회원을 나이 순, 나이가 같으면 가입한 순으로 한 줄에 한 명씩 나이와 이름을 공백으로 구분해 출력한다.",6.0,"정렬,",1.8215458989143372
/problem/13160,최대 클리크 구하기,"그래프 이론에서 클리크란, 완전 그래프인 부분 그래프를 의미한다. 즉, 정점으로 이루어진 집합 중 모든 두 정점 사이에 간선이 있는 집합을 의미한다. 최대 클리크는 그러한 집합 중 크기가 가장 큰 집합을 말한다. 일반적인 그래프에서 최대 클리크를 구하는 문제는 NP-hard 이다.N개의 구간이 있다. i번 구간의 시작점은 Si, 끝점은 Ei이며, 어떤 두 구간이 한 점 이상을 공유하면 이 두 구간을 ‘겹친다’고 표현한다. 이때 우리는 구간 그래프를 정의할 수 있다. 구간 그래프란, N개의 정점이 있고, i번 구간과 j번 구간이 겹칠 때, i번 정점과 j번 정점 사이에 간선이 존재하는 그래프다. 만약 두 구간이 겹치지 않는다면 i번 정점과 j번 정점 사이에 존재하는 간선은 없다.예를 들어 위와 같이 N개의 구간이 있을 때 이를 구간 그래프로 나타내면 아래와 같다.이때 이 구간 그래프의 최대 클리크는 {1, 2, 4}이다.N개의 구간이 주어졌을 때, 이에 대한 구간 그래프의 최대 클리크를 구하시오.첫 줄에 최대 클리크의 크기 s를 출력한다. 둘째 줄에는 클리크에 있는 정점들의 번호 s개를 공백으로 구분하여 출력한다. 출력 순서는 상관없으며, 만약 최대 클리크가 여러 가지인 경우 그 중 아무거나 출력한다.",14.0,"정렬,",1.8161813616752625
/problem/10825,국영수,"도현이네 반 학생 N명의 이름과 국어, 영어, 수학 점수가 주어진다. 이때, 다음과 같은 조건으로 학생의 성적을 정렬하는 프로그램을 작성하시오.국어 점수가 감소하는 순서로국어 점수가 같으면 영어 점수가 증가하는 순서로국어 점수와 영어 점수가 같으면 수학 점수가 감소하는 순서로모든 점수가 같으면 이름이 사전 순으로 증가하는 순서로 (단, 아스키 코드에서 대문자는 소문자보다 작으므로 사전순으로 앞에 온다.)문제에 나와있는 정렬 기준으로 정렬한 후 첫째 줄부터 N개의 줄에 걸쳐 각 학생의 이름을 출력한다.",7.0,"정렬,",1.8154841661453247
/problem/1427,소트인사이드,"배열을 정렬하는 것은 쉽다. 수가 주어지면, 그 수의 각 자리수를 내림차순으로 정렬해보자.첫째 줄에 자리수를 내림차순으로 정렬한 수를 출력한다.",6.0,"정렬,문자열,",기준
/problem/1599,민식어,"무엇인가를 창조하는 것은 어렵다. 오민식은 지금까지 어려운 다른나라의 언어를 쓰면서 백성들이 고통에 받는 것을 슬퍼하고 새로운 언어를 만들고자 했다. 그는 창조의 고통에 시달리던 중에 결국 오영식에게 자신의 못다 이룬 꿈을 꼭 이루어달라면서 오영식에게 창조의 임무를 넘겼다.오영식은 자신의 형이 창조에 고통에 시달리는 모습을 보고 마음이 아파서 자신은 창조를 하지 않기로 했다. 영식이는 표절을 하기로 했는데 세계적인 추세에 맞게 영어를 표절하기로 했다.영식이는 자신의 형의 이름을 따서 민식어라고 이름붙였다.민식어에는 알파벳이 20개가 있다.영어는 a b c d e f g h i j k l m n o p q r s t u v w x y z의 순서이지만, 민식어는 a b k d e g h i l m n ng o p r s t u w y의 순서이다.민식어는 영어의 순서를 따르기는 하지만, 약간 변형시켜서 따른다. 그리고 ng는 n과 o사이에 오는 하나의 알파벳이다. ng는 무조건 이 알파벳으로 생각한다.영식이는 사람들이 쉽게 민식어를 배울 수 있도록 민식어 사전을 만들려고 한다. 따라서 몇 개의 단어를 정렬하고자 한다. 민식어 단어가 주어졌을 때, 그것을 민식어의 순서대로 정렬하는 프로그램을 작성하시오.첫째 줄부터 차례대로 정렬한 결과를 출력한다.",11.0,"정렬,문자열,",1.9283742308616638
/problem/9946,단어 퍼즐,"준하는 유치원에서 단어 퍼즐게임을 즐겨한다.단어 퍼즐게임이란, 주어진 알파벳들을 섞어서 단어를 만드는 게임이다.천재 준하는 알파벳을 임의로 조합하여, 사전과 매칭된 단어를 만드는 프로그램을 만들어 단어를 완성시켰다.그러나 완성된 단어를 원장님에게 가져가려는 순간, 지나가던 강민이와 부딫혀서 단어조각을 땅에 떨어뜨리고 말았다.준하는 어찌어찌 조각을 회수했지만, 순서는 뒤죽박죽이 되었고, 알파벳이 부족하거나 다른 알파벳이 섞였을 수도 있다.준하가 처음에 완성한 단어와 나중에 회수한 알파벳들이 주어질 때,준하가 알파벳을 제대로 회수했는지 안했는지 판단하는 프로그램을 만들어주자.케이스마다 번호를 붙여서 예제출력과 같은 형식으로 출력한다.",5.0,"정렬,문자열,",1.9155709147453308
/problem/1181,단어 정렬,"알파벳 소문자로 이루어진 N개의 단어가 들어오면 아래와 같은 조건에 따라 정렬하는 프로그램을 작성하시오.길이가 짧은 것부터길이가 같으면 사전 순으로단, 중복된 단어는 하나만 남기고 제거해야 한다.조건에 따라 정렬하여 단어들을 출력한다.",6.0,"정렬,문자열,",1.8975421786308289
/problem/2204,도비의 난독증 테스트,"꿍은 도비에게 영어단어들을 제시한 후 어떤 단어가 대소문자를 구분하지 않고 사전순으로 가장 앞서는지 맞추면 양말을 주어 자유를 얻게해준다고 하였다.하지만 인성이 좋지 않은 꿍은 사실 그러고 싶지 않았기 때문에 대소문자를 마구 섞어가며 단어들을 제시했다. 예를 들어, apPle은 Bat보다 앞서지만 AnT보다는 뒤에 있는 단어다.도비에게 희망은 여러분뿐이다! 여러분이 도비에게 자유를 선물해주도록 하자!각 줄에 각 테스트케이스에서 사전상 가장 앞서는 단어를 출력한다.",5.0,"정렬,문자열,",1.8742557764053345
/problem/1296,팀 이름 정하기,"연두는 프로그래밍 대회에 나갈 팀 이름을 정하려고 한다. 미신을 믿는 연두는 이환이에게 공식을 하나 받아왔고, 이 공식을 이용해 우승할 확률이 가장 높은 팀 이름을 찾으려고 한다.이환이가 만든 공식은 사용하려면 먼저 다음 4가지 변수의 값을 계산해야 한다.L = 연두의 이름과 팀 이름에서 등장하는 L의 개수O = 연두의 이름과 팀 이름에서 등장하는 O의 개수V = 연두의 이름과 팀 이름에서 등장하는 V의 개수E = 연두의 이름과 팀 이름에서 등장하는 E의 개수그 다음, 위에서 구한 변수를 다음 식에 입력하면 팀 이름의 우승할 확률을 구할 수 있다.((L+O) × (L+V) × (L+E) × (O+V) × (O+E) × (V+E)) mod 100연두의 영어 이름과 팀 이름 후보 N개가 주어졌을 때, 우승할 확률이 가장 높은 팀 이름을 구해보자. 확률이 가장 높은 팀이 여러가지인 경우 사전 순으로 가장 앞서는 팀 이름이 우승할 확률이 가장 높은 것이다.첫째 줄에 우승할 확률이 가장 높은 팀 이름을 출력한다.",5.0,"구현,정렬,문자열,",1.7960309665554324
/problem/5635,생일,"어떤 반에 있는 학생들의 생일이 주어졌을 때, 가장 나이가 적은 사람과 가장 많은 사람을 구하는 프로그램을 작성하시오.첫째 줄에 가장 나이가 적은 사람의 이름, 둘째 줄에 가장 나이가 많은 사람 이름을 출력한다.",6.0,"구현,정렬,문자열,",1.7929516713970461
/problem/11536,줄 세우기,"악독한 코치 주혁은 선수들을 이름 순으로 세우는 것을 좋아한다. 더 악독한 것은 어떤 순서로 서야할지도 알려주지 않았다! 선수들의 이름이 주어질 때 어떤 순서로 이루어져있는지 확인해보자.이름이 증가하는 순으로 나타나면 INCREASING, 감소하는 순이면 DECREASING을 한 줄에 출력한다. 만약 위의 두 경우가 아니라면 NEITHER를 출력한다.",6.0,"구현,정렬,문자열,",1.7794360201710024
/problem/2149,암호 해독,"어떤 문장을 키를 이용하여 다음과 같이 암호화하려 한다. 암호화하기 전의 문장을 평문이라 하며, 암호화 된 문장은 암호문이라고 한다. 키, 평문, 암호문은 모두 영어 대문자로 된 공백 없는 문장이다.키의 길이를 N이라고 했을 때, 우선 평문을 N 글자씩 잘라서 다음과 같이 나열한다. 예를 들어 평문이 MEETMEBYTHEOLDOAKTREENTH 이고, 키가 BATBOY라고 해 보자.BATBOYMEETMEBYTHEOLDOAKTREENTH제일 윗줄은 이해를 돕기 위해 키를 다시 한 번 쓴 것이다. 이제 이 행렬(배열)을 열(Column) 단위로 정렬을 하는데, 정렬을 하는 키준은 키의 문자로 한다. 즉 BATBOY를 정렬하여 ABBOTY와 같이 정렬하는 것이다. B와 같이 여러 번 나타나는 문자의 경우에는 원래의 행렬에서 더 왼쪽에 있었던 것을 먼저 쓴다. 정렬을 한 행렬은 다음과 같다.ABBOTYEMTMEEYBHETODLAKOTERNTEHB는 두 가지가 있기 때문에 더 왼쪽에 있었던 (B)MBLR이 먼저 나왔다. 이제 이와 같이 정렬한 행렬을 열 번호가 작은 것 먼저, 열 번호가 같다면 행 번호가 작은 것 순으로 나열하면 암호문이 된다. 즉 위와 같은 경우의 암호문은 EYDEMBLRTHANMEKTETOEEOTH 가 된다.키와 암호문이 주어졌을 때, 이를 이용하여 평문을 구하는 프로그램을 작성하시오.첫째 줄에 평문을 출력한다.",8.0,"구현,정렬,문자열,",1.7761130612247744
/problem/20124,모르고리즘 회장님 추천 받습니다,"국렬이는 모르고리즘 차기 회장을 빠르게 구해야 한다. 안 그러면 대학원 가서도 회장을 해야 하기 때문이다.그래서 국렬이는 어떻게든 2020년 연세대학교 프로그래밍 경진대회를 열어서 차기 회장을 선택하려고 했으나, 코로나19 때문에 미루고 결국 11월에 개최하게 되었다.국렬이는 대회를 치른 사람 중에서 점수가 가장 높은 사람을 억지로 차기 회장으로 지목하려고 한다. 만약에 가장 높은 사람이 2명 이상 있는 경우, 이름이 사전 순으로 가장 앞선 사람을 차기 회장으로 뽑을 것이다.차기 회장으로 누가 지목될지 알아내라.첫째 줄에 차기 회장으로 뽑힐 사람의 이름을 출력하여라.",4.0,"구현,정렬,문자열,",1.7738808076732913
/problem/11650,좌표 정렬하기,"2차원 평면 위의 점 N개가 주어진다. 좌표를 x좌표가 증가하는 순으로, x좌표가 같으면 y좌표가 증가하는 순서로 정렬한 다음 출력하는 프로그램을 작성하시오.첫째 줄부터 N개의 줄에 점을 정렬한 결과를 출력한다.",6.0,"정렬,",기준
/problem/11651,좌표 정렬하기 2,"2차원 평면 위의 점 N개가 주어진다. 좌표를 y좌표가 증가하는 순으로, y좌표가 같으면 x좌표가 증가하는 순서로 정렬한 다음 출력하는 프로그램을 작성하시오.첫째 줄부터 N개의 줄에 점을 정렬한 결과를 출력한다.",6.0,"정렬,",1.9953985214233398
/problem/2628,종이자르기,"아래 <그림 1>과 같이 직사각형 모양의 종이가 있다. 이 종이는 가로방향과 세로 방향으로 1㎝마다 점선이 그어져 있다. 가로 점선은 위에서 아래로 1번부터 차례로 번호가 붙어 있고, 세로 점선은 왼쪽에서 오른쪽으로 번호가 붙어 있다.<그림 1>점선을 따라 이 종이를 칼로 자르려고 한다. 가로 점선을 따라 자르는 경우는 종이의 왼쪽 끝에서 오른쪽 끝까지, 세로 점선인 경우는 위쪽 끝에서 아래쪽 끝까지 한 번에 자른다. 예를 들어, <그림 1>의 가로 길이 10㎝이고 세로 길이 8㎝인 종이를 3번 가로 점선, 4번 세로 점선, 그리고 2번 가로 점선을 따라 자르면 <그림 2>와 같이 여러 개의 종이 조각으로 나뉘게 된다. 이때 가장 큰 종이 조각의 넓이는 30㎠이다.<그림 2>입력으로 종이의 가로 세로 길이, 그리고 잘라야할 점선들이 주어질 때, 가장 큰 종이 조각의 넓이가 몇 ㎠인지를 구하는 프로그램을 작성하시오.첫째 줄에 가장 큰 종이 조각의 넓이를 출력한다. 단, 넓이의 단위는 출력하지 않는다.",6.0,"정렬,",1.811055600643158
/problem/20126,교수님의 기말고사,"안형찬 교수님은 알고리즘 분석 기말고사를 준비하려고 한다.알고리즘 기말고사는 총 M분 동안 쉬는 시간 없이 볼 예정이며, 인원이 너무 많아서 공학관 C040호에서 말고 다른 강의실에서 시험을 치를 수 없게 되었다.공학관 C040호는 0분부터 S분까지 사용 가능하다. S는 무조건 M 이상이기 때문에 안 교수님은 별문제 없이 시험을 치를 것으로 생각하였다. 그러나 공학과 C040호에는 다른 시험도 예정되어 있어서 겹치지 않는 시간을 잡아야 한다.각 시험은 xi분에 시작해서 yi분 동안 진행하며 서로 겹치지 않는다. 한 시험이 끝난 직후 다음 시험이 있는 경우도 겹치지 않는 것으로 판단한다. 즉, xi + yi ≤ xj 일 때 i 시험과 j 시험은 서로 겹치지 않는다.안형찬 교수님이 시험을 언제 치를 수 있는지 구해보자.교수님이 시험을 시작할 수 있는 시각을 출력하여라. 시작 가능한 시각이 여러 개 있으면 그중 가장 앞선 시각을 출력한다. 시험을 치룰 수 없다면 -1을 출력하여라.",8.0,"정렬,",1.7469747066497803
/problem/17254,키보드 이벤트,"키보드에서 어떤 키를 누르면 어떤 키가 눌러졌는지 컴퓨터에 전송되고, 컴퓨터에서는 키가 눌러진 순서대로 화면에 출력된다.승지는 팀 과제로 보고서 100장을 작성해야 하는 데, 마감 시간이 얼마 남지 않아서 팀원에게 도움을 요청하였다. 하지만 컴퓨터가 하나뿐이라 보고서를 동시에 작성할 수 없었다.주변을 둘러보니 쓰지 않는 키보드 여러 개가 바닥에서 굴러다니는 것을 보았다. 급한 대로 컴퓨터에 키보드 여러 개를 연결해서 타자 속도를 올리기로 했다.문제는 원하는 문장을 작성하기 위해서는 서로 호흡을 잘 맞춰야 하는데, 키보드의 동작 원리를 아직 알지 못했던 승지는 어떤 결과가 출력될지 알 수 없었다.승지는 팀원 N명에게 N개의 키보드를 나눠주고 전부 컴퓨터에 연결했다. 각자 어느 시간에 어떤 키를 누를지를 미리 정한다면, 어떤 결과가 화면에 출력될 것인지 알아내고자 한다.키보드의 번호는 컴퓨터에 연결된 순서대로 1번 키보드, 2번 키보드, .... N번 키보드이다. 동시에 여러 키보드에서 키를 누른다면 번호가 작은 키보드에서 누른 키가 먼저 출력되지만, 하나의 키보드에서 여러 개의 키를 동시에 누를 수는 없다. 즉, 하나의 키보드에서 각 키를 누른 시간은 모두 다르다.모든 입력이 끝난 후에 화면에 출력될 결과를 출력한다.",7.0,"정렬,",1.7451103925704956
